,addr_name,brand_name,addr_lat,addr_lng
149,서울특별시 성동구 옥수동 4,옥수현대아파트,37.54360591337897,127.0188788562674
150,서울특별시 강북구 번동 234,번동주공4단지아파트,37.63085303453443,127.0392518896577
151,서울특별시 강북구 미아동 813,래미안트리베라1차아파트,37.613940803823745,127.0207269361348
152,서울 도봉구 방학동  739,효성하이타운아파트,37.66127937057278,127.0329892104671
153,서울특별시 관악구 봉천동 464-41,은선파인빌아파트,37.4863101122049,126.947902337685
154,서울특별시 마포구 공덕동 469,공덕래미안5차아파트,37.55073725480446,126.95218047645083
155,서울특별시 은평구 신사동 359,새절역현대아파트,37.59350882643966,126.90861355593397
156,서울특별시 도봉구 도봉동 81-1,극동아파트,37.68252225396975,127.04961809082282
157,서울특별시 노원구 상계동 670,상계주공9단지아파트,37.66333802273279,127.06049926572746
158,서울특별시 강동구 천호동 305,중앙하이츠아파트,37.547424569344855,127.13000411681922
159,서울특별시 영등포구 당산동3가 561,당산동부센트레빌아파트,37.52481707267833,126.90001378181695
160,서울특별시 노원구 상계동 740,상계주공2단지아파트,37.64973848455051,127.05894713081827
161,서울특별시 광진구 자양동 784-1,대동아파트,37.536430136229406,127.06828503255437
162,서울특별시 중랑구 면목동 472-8,아람플러스리빙아파트,37.58087445315167,127.08989471709302
163,서울특별시 서초구 방배동 725,삼호4차아파트,37.49714044981198,126.98974090077334
164,서울특별시 금천구 독산동 1143,금천이랜드해가든아파트,37.46101249911018,126.89306828306788
165,서울특별시 구로구 구로동 104-3,구로그린플러스해담채3오피스텔,37.4969788910682,126.89100636938912
166,서울특별시 양천구  목동중앙본로 34,월드아파트,37.53939110417179,126.86985142347423
167,서울특별시 광진구 자양동 227-7,더샵스타시티아파트,37.53780427161658,127.07263111759445
168,서울특별시 송파구 가락동 120-4,가락우성2차아파트,37.49188082071231,127.12551134130196
169,서울특별시 서대문구 연희동 740,성원아파트,37.57643489423462,126.93917715886542
170,서울특별시 관악구  은천로34길 20,,,
171,서울특별시 관악구 신림동 1433-55,프라비다트라움오피스텔,37.484802236151786,126.92808505494571
172,서울특별시 송파구 장지동 879,송파더센트레아파트,37.47929357128287,127.1400928993921
173,서울특별시 노원구 상계동 766-1,미도아파트,37.646225432510924,127.06095222418209
174,서울특별시 동작구 노량진동 325,신동아리버파크아파트,37.5075001627655,126.944345294285
175,서울특별시 도봉구 창동 38,주공17단지아파트,37.644207293332194,127.05338160929209
176,서울특별시 노원구 공릉동 740,대아아파트,37.62398920896834,127.07902216187632
177,서울특별시 강서구 방화동 897,마곡일성트루엘아파트,37.57101151254286,126.82213151225719
178,서울특별시 송파구 가락동 53,가락쌍용스윗닷홈3차아파트,37.49774094166772,127.12296427076191
179,서울특별시 노원구 하계동 256-5,한신동성아파트,37.639809183543555,127.07555830276007
180,서울특별시 동대문구 전농동 6,전농우성아파트,37.577272417963314,127.06495781882036
181,서울특별시 강서구 방화동 862,한숲마을대림아파트,37.57725015596032,126.81751597345445
182,서울특별시 서초구 내곡동 143,서초포레스타2단지아파트,37.45539849140569,127.06099707238414
183,서울특별시 송파구 오금동 9-7,,,
184,서울특별시 마포구 마포동 449,,,
185,서울 서대문구 북가좌동  460,이랜드해가든아파트,37.576115361342644,126.90321458051578
186,서울특별시 금천구 독산동 993-25층202,,,
187,서울특별시 노원구 월계동 923,초안1단지아파트,37.63299199256823,127.04429219157879
188,서울특별시 강북구 미아동 1357,삼각산아이원아파트,37.6155486176273,127.017981853747
189,서울특별시 강서구 화곡동 923-17,,,
190,서울특별시 영등포구 영등포동1가 144,,,
191,서울특별시 구로구  중앙로15길 151,한일유앤아이아파트,37.50799253325947,126.85115371186562
192,서울특별시 동작구  동작대로29길 119,극동아파트,37.491549392251954,126.97542160970205
193,서울특별시 관악구 봉천동 1706,관악우성아파트,37.48538833941678,126.95926400852285
194,서울특별시 용산구 한남동 72-1,한남리첸시아오피스텔,37.5345791486464,127.007720797545
195,서울특별시 강남구 개포동 1165,현대빌라트,37.4741097080401,127.053753297319
196,서울특별시 강남구 삼성동 5-3,골든카운티아파트,37.516986317937,127.046427021872
197,서울특별시 도봉구 방학동 508,우성2차아파트,37.65683833800087,127.02174066654904
198,서울특별시 성북구 하월곡동 228,꿈의숲푸르지오아파트,37.61077190927401,127.03899216768632
199,서울특별시 강동구 암사동 509,선사현대아파트,37.55224672809914,127.1266717599396
200,서울특별시 은평구 녹번동 71-8,청솔아파트,37.59934577916815,126.93830128789659
201,서울특별시 양천구 신월동 1001-5,보금자리아파트,37.5165147683659,126.839196427557
202,서울특별시 강동구 암사동 501-4,암사동양덱스빌아파트,37.5501727809754,127.128202771627
203,서울특별시 영등포구 당산동4가 88,현대3차아파트,37.5310849310045,126.89640314954977
204,서울특별시 강서구 가양동 1460,한강아파트,37.57138611385956,126.84498743003442
205,서울특별시 노원구 중계동 598,한화꿈에그린아파트,37.64733259431431,127.08329837571794
