office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0,addr_api,Unnamed: 0,addr_name,brand_name,addr_lat,addr_lng
서울북부8계,2019-3080,2019,아파트,"서울특별시 동대문구 장안동 336, 106동 15층1505호 (장안동,장안현대홈타운)",,장안동,336,106동,1505호,15.0,장안현대홈타운,133.72,53.603,840000000,672000000,842200000.0,2020-01-20,2020,1,20,배당종결,80,100.26190476190476,공동담보,13~20층,대형,1,202001,1,1,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 336,665,서울특별시 동대문구 장안동 336,장안현대홈타운1차아파트,37.5700227869319,127.074496157311
서울북부5계,2019-4663,2019,아파트,"서울특별시 도봉구 도봉동 601-14, 2층203호 (도봉동,명성리치빌)",,도봉동,601-14,0,203호,2.0,명성리치빌,49.32,26.8,224000000,143360000,173633000.0,2020-01-20,2020,1,20,매각,64,78.0,,지하~3층,소형,1,202001,1,0,도봉구,서울특별시 도봉구 도봉동,서울특별시 도봉구 도봉동 601-14,482,서울특별시 도봉구 도봉동 601-14,,,
서울북부5계,2019-6454,2019,아파트,"서울특별시 중랑구 신내동 479, 1동 7층706호 (신내동,중앙하이츠아파트)",,신내동,479,1동,706호,7.0,중앙하이츠아파트,84.97,37.94,448000000,358400000,439900000.0,2020-01-20,2020,1,20,매각,80,98.0,대항력있는임차인,4~7층,중형,1,202001,1,1,중랑구,서울특별시 중랑구 신내동,서울특별시 중랑구 신내동 479,580,서울특별시 중랑구 신내동 479,중앙하이츠아파트,37.60349002755963,127.09808922984232
서울북부8계,2019-106224,2019,아파트,"서울특별시 동대문구 장안동 466-5, 6층614호",,장안동,466-5,0,614호,6.0,,12.946,5.84,123000000,98400000,106599999.0,2020-01-20,2020,1,20,배당종결,80,86.66666585365853,,4~7층,소형,1,202001,1,0,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 466-5,575,서울특별시 동대문구 장안동 466-5,,,
서울서부1계,2019-2991,2019,아파트,"서울특별시 서대문구 북아현동 189-22, 6층602호",,북아현동,189-22,0,602호,6.0,,41.12,20.35,345000000,276000000,301000000.0,2020-01-14,2020,1,14,매각,80,87.0,대항력있는임차인,4~7층,소형,1,202001,1,1,서대문구,서울특별시 서대문구 북아현동,서울특별시 서대문구 북아현동 189-22,51,서울특별시 서대문구 북아현동 189-22,북아현3차아파트,37.56473511590216,126.95210248599412
서울서부1계,2019-53104,2019,아파트,"서울특별시 마포구 성산동 601, 108동 1층103호 (성산동,성산월드타운대림아파트)",,성산동,601,108동,103호,1.0,성산월드타운대림아파트,84.689,30.585,742000000,742000000,743779900.0,2020-01-14,2020,1,14,매각,100,100.0,대항력있는임차인,지하~3층,중형,1,202001,1,1,마포구,서울특별시 마포구 성산동,서울특별시 마포구 성산동 601,831,서울특별시 마포구 성산동 601,성산월드타운대림아파트,37.56934389800746,126.90824464422232
서울서부1계,2019-53692,2019,아파트,"서울특별시 은평구 구산동 159-10, 103동 5층501호 (구산동,브라운스톤 구산)",,구산동,159-10,103동,501호,5.0,브라운스톤구산,59.97,32.6,390000000,390000000,397970000.0,2020-01-14,2020,1,14,매각,100,102.0,,4~7층,소형,1,202001,1,0,은평구,서울특별시 은평구 구산동,서울특별시 은평구 구산동 159-10,168,서울특별시 은평구 구산동 159-10,구산브라운스톤아파트,37.61150388814018,126.90924390816195
서울남부4계,2019-106429,2019,아파트,"서울특별시 양천구 신월동 217-8, 6층 602호 (신월동,해주아파트)",,신월동,217-8,0,602호,6.0,해주아파트,59.59,24.59800000000001,249000000,249000000,249000000.0,2020-01-14,2020,1,14,매각,100,100.0,,4~7층,소형,1,202001,1,0,양천구,서울특별시 양천구 신월동,서울특별시 양천구 신월동 217-8,194,서울특별시 양천구 신월동 217-8,해주아파트,37.5271006664646,126.834648491006
서울북부4계,2018-12100,2018,아파트,"서울특별시 도봉구 쌍문동 73, 2동 10층1005호",,쌍문동,73,2동,1005호,10.0,73,46.3,29.22,244000000,195200000,212300000.0,2020-01-13,2020,1,13,배당종결,80,87.00819672131146,,8~12층,소형,1,202001,1,0,도봉구,서울특별시 도봉구 쌍문동,서울특별시 도봉구 쌍문동 73,324,서울특별시 도봉구 쌍문동 73,경남아파트,37.6548060942959,127.03514403506304
서울북부4계,2018-103129,2018,아파트,"서울특별시 노원구 월계동 781, 402동 15층1507호 (월계동,청백아파트)",,월계동,781,402동,1507호,15.0,청백아파트,49.77,23.522,245000000,196000000,213129999.0,2020-01-13,2020,1,13,배당종결,80,86.99183632653062,대항력있는임차인,13~20층,소형,1,202001,1,1,노원구,서울특별시 노원구 월계동,서울특별시 노원구 월계동 781,486,서울특별시 노원구 월계동 781,청백4단지아파트,37.63169155546426,127.05170957501532
서울북부3계,2019-1282,2019,아파트,"서울특별시 노원구 상계동 1313, 403동 10층1004호 (상계동,수락리버시티4단지)",,상계동,1313,403동,1004호,10.0,수락리버시티4단지,84.88,,480000000,480000000,480100303.0,2020-01-13,2020,1,13,매각,100,100.0,,8~12층,중형,0,202001,1,0,노원구,서울특별시 노원구 상계동,서울특별시 노원구 상계동 1313,422,서울특별시 노원구 상계동 1313,수락리버시티4단지아파트,37.6860596234662,127.05344333463329
서울북부3계,2019-5802,2019,아파트,"서울특별시 성북구 정릉동 1016, 101동 8층803호 (정릉동,우방아파트)",,정릉동,1016,101동,803호,8.0,우방아파트,84.92,25.338,348000000,348000000,381100000.0,2020-01-13,2020,1,13,매각,100,110.0,,8~12층,중형,1,202001,1,0,성북구,서울특별시 성북구 정릉동,서울특별시 성북구 정릉동 1016,546,서울특별시 성북구 정릉동 1016,정릉우방아파트,37.60034085229872,127.01008300772418
서울북부4계,2019-100981,2019,아파트,"서울특별시 성북구 돈암동 609-1, 212동 20층2003호 (돈암동,한진아파트)",,돈암동,609-1,212동,2003호,20.0,한진아파트,152.25,59.15,819000000,655200000,750500000.0,2020-01-13,2020,1,13,배당종결,80,91.63614163614164,대항력있는임차인,13~20층,초대형,1,202001,1,1,성북구,서울특별시 성북구 돈암동,서울특별시 성북구 돈암동 609-1,754,서울특별시 성북구 돈암동 609-1,한신한진아파트,37.59480874606793,127.0103177857626
서울북부4계,2019-101168,2019,아파트,"서울특별시 성북구 하월곡동 224, 102동 19층1901호 (하월곡동,샹그레빌아파트)",,하월곡동,224,102동,1901호,19.0,샹그레빌아파트,79.248,30.599,516000000,412800000,475100000.0,2020-01-13,2020,1,13,배당종결,80,92.07364341085272,,13~20층,중형,1,202001,1,0,성북구,서울특별시 성북구 하월곡동,서울특별시 성북구 하월곡동 224,356,서울특별시 성북구 하월곡동 224,샹그레빌아파트,37.5964345348198,127.04139433434132
서울북부3계,2019-101939,2019,아파트,"서울특별시 동대문구 답십리동 80, 105동 11층1105호 (답십리동,답십리청솔우성아파트)",,답십리동,80,105동,1105호,11.0,답십리청솔우성아파트,114.76,51.515,703000000,703000000,704400000.0,2020-01-13,2020,1,13,매각,100,100.0,,8~12층,대형,1,202001,1,0,동대문구,서울특별시 동대문구 답십리동,서울특별시 동대문구 답십리동 80,110,서울특별시 동대문구 답십리동 80,답십리청솔우성아파트,37.5746549056229,127.060087841828
서울중앙10계,2019-2064,2019,아파트,"서울특별시 관악구 신림동 1421-1, 9층907호 (신림동,신림큐브)",,신림동,1421-1,0,907호,9.0,신림큐브,12.96,4.414,134000000,85760000,105763700.0,2020-01-08,2020,1,8,매각,64,79.0,,8~12층,소형,1,202001,1,0,관악구,서울특별시 관악구 신림동,서울특별시 관악구 신림동 1421-1,731,서울특별시 관악구 신림동 1421-1,신림큐브오피스텔,37.48565972591745,126.93219990747814
서울중앙10계,2019-3234,2019,아파트,"서울특별시 관악구 봉천동 1706, 103동 2층205호 (봉천동,봉천우성아파트)",,봉천동,1706,103동,205호,2.0,봉천우성아파트,114.78,37.85,699000000,559200000,632000900.0,2020-01-08,2020,1,8,매각,80,90.0,대항력있는임차인,지하~3층,대형,1,202001,1,1,관악구,서울특별시 관악구 봉천동,서울특별시 관악구 봉천동 1706,624,서울특별시 관악구 봉천동 1706,관악우성아파트,37.48538833941678,126.95926400852284
서울중앙10계,2019-3852,2019,아파트,서울특별시 서초구 반포동  1016 에이아이디차관주택 26동 3층303호,,반포동,1016,26동,303호,3.0,1016에이아이디차관주택,24.17,21.11,630000000,630000000,720000000.0,2020-01-08,2020,1,8,매각,100,114.0,지분매각,지하~3층,소형,1,202001,1,1,서초구,서울특별시 서초구 반포동,서울특별시 서초구 반포동 1016,719,서울특별시 서초구 반포동 1016,,,
서울남부1계,2019-6031,2019,아파트,"서울특별시 강서구 화곡동 1091, 132동 3층302호 (화곡동,화곡푸르지오)",,화곡동,1091,132동,302호,3.0,화곡푸르지오,103.92,58.24,787000000,629600000,783770000.0,2020-01-08,2020,1,8,배당종결,80,99.58958068614992,,지하~3층,대형,1,202001,1,0,강서구,서울특별시 강서구 화곡동,서울특별시 강서구 화곡동 1091,594,서울특별시 강서구 화곡동 1091,화곡푸르지오아파트,37.544622377545736,126.83144140674756
서울남부1계,2019-6406,2019,아파트,"서울특별시 금천구 독산동 987-11, 장미동 2층202호 (독산동,한아아파트)",,독산동,987-11,장미동,202호,2.0,한아아파트,84.6,41.753,338000000,338000000,340350000.0,2020-01-08,2020,1,8,매각,100,101.0,,지하~3층,중형,1,202001,1,0,금천구,서울특별시 금천구 독산동,서울특별시 금천구 독산동 987-11,337,서울특별시 금천구 독산동 987-11,한아아파트,37.47333638769233,126.90011970655728
서울남부1계,2019-101080,2019,아파트,"서울특별시 양천구 목동 549, 103동 6층604호 (목동,목동금호베스트빌)",,목동,549,103동,604호,6.0,549목동금베스트빌,96.83,50.094,708000000,708000000,708000000.0,2020-01-08,2020,1,8,매각,100,100.0,,4~7층,대형,1,202001,1,0,양천구,서울특별시 양천구 목동,서울특별시 양천구 목동 549,526,서울특별시 양천구 목동 549,목동금호베스트빌아파트,37.54499728604307,126.8683751569276
서울남부1계,2019-103482,2019,아파트,"서울특별시 강서구 화곡동 354-23, 4층402호 (화곡동,벨라하우스)",,화곡동,354-23,0,402호,4.0,벨라하우스,29.05,17.74,201880000,161504000,190000000.0,2020-01-08,2020,1,8,배당종결,80,94.11531602932436,,4~7층,소형,1,202001,1,0,강서구,서울특별시 강서구 화곡동,서울특별시 강서구 화곡동 354-23,509,서울특별시 강서구 화곡동 354-23,,,
서울중앙10계,2019-103943,2019,아파트,"서울특별시 동작구 상도동 521, 120동 2층201호 (상도동,상도더?아파트)",,상도동,521,120동,201호,2.0,상도더?아파트,59.99,32.101,755000000,755000000,826770000.0,2020-01-08,2020,1,8,매각,100,110.0,,지하~3층,소형,1,202001,1,0,동작구,서울특별시 동작구 상도동,서울특별시 동작구 상도동 521,305,서울특별시 동작구 상도동 521,상도더샵1차아파트,37.502457934616935,126.94204985010734
서울남부1계,2019-104980,2019,아파트,"서울특별시 양천구 신정동 911-11, 3층301호",,신정동,911-11,0,301호,3.0,,94.98,39.52,402000000,321600000,365499900.0,2020-01-08,2020,1,8,배당종결,80,90.92037313432836,,지하~3층,대형,1,202001,1,0,양천구,서울특별시 양천구 신정동,서울특별시 양천구 신정동 911-11,492,서울특별시 양천구 신정동 911-11,예지아파트,37.52668450197269,126.8582890096676
서울서부6계,2018-6385,2018,아파트,"서울특별시 용산구 한강로1가 50-1, 27층에이-2701호 (한강로1가,용산파크자이)",,한강로1가,50-1,0,에이-2701호,27.0,용산파크자이,162.04,27.198,1590000000,1590000000,1701112000.0,2020-01-07,2020,1,7,매각,100,107.0,공유물분할경매,21층 이상,초대형,1,202001,1,1,용산구,서울특별시 용산구 한강로1가,서울특별시 용산구 한강로1가 50-1,238,서울특별시 용산구 한강로1가 50-1,용산파크자이오피스텔,37.537089880602366,126.9720304055769
서울서부6계,2018-53848,2018,아파트,"서울특별시 서대문구 홍은동 186-25, 12층1202호 (홍은동,서강아파트2차)",,홍은동,186-25,0,1202호,12.0,서강아파트2차,139.58,57.88,566000000,362240000,430430000.0,2020-01-07,2020,1,7,배당종결,64,76.04770318021201,,8~12층,초대형,1,202001,1,0,서대문구,서울특별시 서대문구 홍은동,서울특별시 서대문구 홍은동 186-25,490,서울특별시 서대문구 홍은동 186-25,서강2차아파트,37.59543612299509,126.9344828727542
서울남부3계,2019-19,2019,아파트,"서울특별시 구로구 구로동 1281, 106동 20층2002호 (구로동,한일유앤아이아파트)",,구로동,1281,106동,2002호,20.0,한일유앤아이아파트,84.962,35.447,509000000,407200000,490110000.0,2020-01-07,2020,1,7,배당종결,80,96.28880157170924,,13~20층,중형,1,202001,1,0,구로구,서울특별시 구로구 구로동,서울특별시 구로구 구로동 1281,121,서울특별시 구로구 구로동 1281,한일유앤아이아파트,37.48627904269408,126.8759905399035
서울중앙3계,2019-2682,2019,아파트,서울특별시 서초구 서초동  1683 서초4차현대아파트 101동 9층902호,,서초동,1683,101동,902호,9.0,1683서초4차현대아파트,52.36,20.577,713000000,713000000,968880000.0,2020-01-07,2020,1,7,매각,100,136.0,,8~12층,소형,1,202001,1,0,서초구,서울특별시 서초구 서초동,서울특별시 서초구 서초동 1683,343,서울특별시 서초구 서초동 1683,,,
서울서부6계,2019-3727,2019,아파트,"서울특별시 마포구 마포동 449, 5층502호 (마포동,마포비체힐1리버뷰)",,마포동,449,0,502호,5.0,마포비체힐1리버뷰,16.624000000000002,11.472,133000000,106400000,127300000.0,2020-01-07,2020,1,7,배당종결,80,95.71428571428572,,4~7층,소형,1,202001,1,0,마포구,서울특별시 마포구 마포동,서울특별시 마포구 마포동 449,438,서울특별시 마포구 마포동 449,,,
서울서부6계,2019-4249,2019,아파트,"서울특별시 마포구 대흥동 660, 108동 20층2003호 (대흥동,마포태영아파트)",,대흥동,660,108동,2003호,20.0,마포태영아파트,84.77,27.95,1030000000,1030000000,1083000000.0,2020-01-07,2020,1,7,매각,100,105.0,,13~20층,중형,1,202001,1,0,마포구,서울특별시 마포구 대흥동,서울특별시 마포구 대흥동 660,111,서울특별시 마포구 대흥동 660,대흥동태영아파트,37.54473232045174,126.94257048117984
서울남부3계,2019-4912,2019,아파트,"서울특별시 강서구 내발산동 672-15, 5층501호 (내발산동,원다벨라빌아파트)",,내발산동,672-15,0,501호,5.0,원다벨라빌아파트,84.985,42.22,543000000,434400000,521288000.0,2020-01-07,2020,1,7,배당종결,80,96.00147329650092,대항력있는임차인,4~7층,중형,1,202001,1,1,강서구,서울특별시 강서구 내발산동,서울특별시 강서구 내발산동 672-15,284,서울특별시 강서구 내발산동 672-15,원다벨라빌아파트,37.5536090289372,126.84059702947758
서울남부3계,2019-5038,2019,아파트,"서울특별시 영등포구 신길동 897-2, 101동 7층703호 (신길동,삼환아파트)",,신길동,897-2,101동,703호,7.0,삼환아파트,14.88,7.25,150000000,150000000,160000000.0,2020-01-07,2020,1,7,매각,100,107.0,지분매각,4~7층,소형,1,202001,1,1,영등포구,서울특별시 영등포구 신길동,서울특별시 영등포구 신길동 897-2,105,서울특별시 영등포구 신길동 897-2,,,
서울서부6계,2019-50501,2019,아파트,"서울특별시 은평구 신사동 359, 101동 3층301호 (신사동,현대아파트)",,신사동,359,101동,301호,3.0,현대아파트,84.17,39.51,370000000,370000000,411210000.0,2020-01-07,2020,1,7,매각,100,111.0,,지하~3층,중형,1,202001,1,0,은평구,서울특별시 은평구 신사동,서울특별시 은평구 신사동 359,102,서울특별시 은평구 신사동 359,새절역현대아파트,37.59350882643966,126.90861355593395
서울북부2계,2018-11350,2018,아파트,"서울특별시 동대문구 장안동 372-16, 비동 10층1004호 (장안동,청솔아파트)",,장안동,372-16,비동,1004호,10.0,청솔아파트,53.79,12.89,291000000,232800000,260500000.0,2020-01-06,2020,1,6,매각,80,90.0,"대항력있는임차인,선순위임차권",8~12층,소형,1,202001,1,1,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 372-16,283,서울특별시 동대문구 장안동 372-16,,,
서울동부1계,2019-1798,2019,아파트,"서울특별시 강동구 암사동 508, 103동 3층303호 (암사동,삼성광나루아파트)",,암사동,508,103동,303호,3.0,삼성광나루아파트,157.24,53.29,998000000,798400000,889990000.0,2020-01-06,2020,1,6,배당종결,80,89.17735470941884,대항력있는임차인,지하~3층,초대형,1,202001,1,1,강동구,서울특별시 강동구 암사동,서울특별시 강동구 암사동 508,579,서울특별시 강동구 암사동 508,삼성광나루아파트,37.55403745044372,127.12710031436971
서울동부1계,2019-52673,2019,아파트,"서울특별시 강동구 길동 384-1, 17층1705호 (길동,한빛아파트)",,길동,384-1,0,1705호,17.0,한빛아파트,60.1,11.5,342000000,342000000,420000000.0,2020-01-06,2020,1,6,매각,100,123.0,,13~20층,중형,1,202001,1,0,강동구,서울특별시 강동구 길동,서울특별시 강동구 길동 384-1,352,서울특별시 강동구 길동 384-1,한빛아파트,37.5382490177698,127.136202234008
서울동부1계,2019-52772,2019,아파트,"서울특별시 송파구 마천동 9, 4층404호 (마천동,아남아파트)",,마천동,9,0,404호,4.0,아남아파트,82.13,31.55,498000000,498000000,535600000.0,2020-01-06,2020,1,6,매각,100,108.0,,4~7층,중형,1,202001,1,0,송파구,서울특별시 송파구 마천동,서울특별시 송파구 마천동 9,458,서울특별시 송파구 마천동 9,아남아파트,37.5005249716484,127.14598611121085
서울북부2계,2019-102994,2019,아파트,"서울특별시 노원구 상계동 647, 1204동 12층1208호 (상계동,상계주공아파트)",,상계동,647,1204동,1208호,12.0,상계주공아파트,41.3,28.02,298000000,298000000,299000000.0,2020-01-06,2020,1,6,매각,100,100.0,,8~12층,소형,1,202001,1,0,노원구,서울특별시 노원구 상계동,서울특별시 노원구 상계동 647,710,서울특별시 노원구 상계동 647,상계주공12단지아파트,37.66616680124523,127.0593182791222
서울중앙4계,2019-103172,2019,아파트,서울특별시 서초구 서초동  1506-47 신구블레스벨리 3층302호,,서초동,1506-47,0,302호,3.0,1506-47신구블레스벨리,152.48,58.5,1240000000,992000000,1156900000.0,2019-12-26,2019,12,26,매각,80,93.0,대항력있는임차인,지하~3층,초대형,1,201912,1,1,서초구,서울특별시 서초구 서초동,서울특별시 서초구 서초동 1506-47,865,서울특별시 서초구 서초동 1506-47,신구블레스벨리아파트,37.48792516348864,127.00736321062271
서울동부3계,2019-1194,2019,아파트,"서울특별시 성동구 마장동 822, 102동 14층1401호 (마장동,마장동신성미소지움)",,마장동,822,102동,1401호,14.0,822마장동신성미소지움,84.99,37.59,720000000,720000000,731800000.0,2019-12-23,2019,12,23,매각,100,102.0,,13~20층,중형,1,201912,1,0,성동구,서울특별시 성동구 마장동,서울특별시 성동구 마장동 822,790,서울특별시 성동구 마장동 822,마장신성미소지움아파트,37.56892817949718,127.04369278746428
서울동부3계,2019-50981,2019,아파트,"서울특별시 송파구 잠실동 19, 148동 13층1303호 (잠실동,잠실엘스)",,잠실동,19,148동,1303호,13.0,잠실엘스,84.8,40.54,1700000000,1700000000,1817999999.0,2019-12-23,2019,12,23,매각,100,107.0,,13~20층,중형,1,201912,1,0,송파구,서울특별시 송파구 잠실동,서울특별시 송파구 잠실동 19,19,서울특별시 송파구 잠실동 19,잠실엘스아파트,37.51293085517571,127.08146118769716
